#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-08-30 00:00:00+00:00 2018-01-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LPPR,2017-10-03 22:00,-8.6833,41.2333,57.20,55.40,93.69,M,2.00,0.00,30.15,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LPPR 032200Z VRB02KT 8000 NSC 14/13 Q1021
LPPR,2017-10-03 22:30,-8.6833,41.2333,57.20,57.20,100.00,0.00,0.00,0.00,30.15,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LPPR 032230Z 00000KT 8000 NSC 14/14 Q1021
LPPR,2017-10-03 23:00,-8.6833,41.2333,55.40,55.40,100.00,0.00,0.00,0.00,30.15,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LPPR 032300Z 00000KT 8000 NSC 13/13 Q1021
LPPR,2017-10-03 23:30,-8.6833,41.2333,53.60,53.60,100.00,0.00,0.00,0.00,30.15,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LPPR 032330Z 00000KT 8000 NSC 12/12 Q1021
LPPR,2017-10-04 00:00,-8.6833,41.2333,55.40,55.40,100.00,0.00,0.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LPPR 040000Z 00000KT 8000 NSC 13/13 Q1020
LPPR,2017-10-04 00:30,-8.6833,41.2333,53.60,53.60,100.00,170.00,3.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LPPR 040030Z 17003KT 8000 NSC 12/12 Q1020
LPPR,2017-10-04 01:00,-8.6833,41.2333,55.40,55.40,100.00,150.00,4.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LPPR 040100Z 15004KT 8000 NSC 13/13 Q1020
LPPR,2017-10-04 01:30,-8.6833,41.2333,55.40,55.40,100.00,190.00,4.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LPPR 040130Z 19004KT 8000 NSC 13/13 Q1020
LPPR,2017-10-04 02:00,-8.6833,41.2333,55.40,55.40,100.00,190.00,4.00,0.00,30.12,M,0.12,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,LPPR 040200Z 19004KT 0200 R17/0400N FG VV001 13/13 Q1020
LPPR,2017-10-04 02:30,-8.6833,41.2333,57.20,57.20,100.00,170.00,6.00,0.00,30.12,M,0.16,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040230Z 17006KT 0250 R17/0500N FG VV001 14/14 Q1020
LPPR,2017-10-04 03:00,-8.6833,41.2333,57.20,57.20,100.00,180.00,6.00,0.00,30.12,M,0.16,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040300Z 18006KT 0250 R17/0450N FG VV001 14/14 Q1020
LPPR,2017-10-04 03:30,-8.6833,41.2333,57.20,57.20,100.00,170.00,5.00,0.00,30.09,M,0.16,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040330Z 17005KT 0250 R17/0600N FG VV001 14/14 Q1019
LPPR,2017-10-04 04:00,-8.6833,41.2333,57.20,57.20,100.00,170.00,5.00,0.00,30.09,M,0.16,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040400Z 17005KT 0250 R17/0700N FG VV001 14/14 Q1019
LPPR,2017-10-04 04:30,-8.6833,41.2333,57.20,57.20,100.00,170.00,5.00,0.00,30.09,M,0.16,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040430Z 17005KT 0250 R17/0700N FG VV001 14/14 Q1019
LPPR,2017-10-04 05:00,-8.6833,41.2333,57.20,57.20,100.00,170.00,4.00,0.00,30.12,M,0.16,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040500Z 17004KT 0250 R17/0600D FG VV001 14/14 Q1020
LPPR,2017-10-04 05:30,-8.6833,41.2333,57.20,57.20,100.00,200.00,3.00,0.00,30.12,M,0.22,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040530Z 20003KT 0350 R17/0550N FG VV001 14/14 Q1020
LPPR,2017-10-04 06:00,-8.6833,41.2333,57.20,57.20,100.00,190.00,4.00,0.00,30.12,M,0.22,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,57.20,LPPR 040600Z 19004KT 0350 R17/0700D FG VV001 14/14 Q1020
LPPR,2017-10-04 06:30,-8.6833,41.2333,55.40,55.40,100.00,140.00,3.00,0.00,30.12,M,0.22,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,LPPR 040630Z 14003KT 100V170 0350 R17/0750N FG VV001 13/13 Q1020
LPPR,2017-10-04 07:00,-8.6833,41.2333,55.40,55.40,100.00,M,2.00,0.00,30.12,M,0.22,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,LPPR 040700Z VRB02KT 0350 R17/0400N FG VV001 13/13 Q1020
LPPR,2017-10-04 07:30,-8.6833,41.2333,55.40,55.40,100.00,160.00,4.00,0.00,30.12,M,0.37,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,LPPR 040730Z 16004KT 0600 R17/0450N FG VV001 13/13 Q1020
LPPR,2017-10-04 08:00,-8.6833,41.2333,55.40,55.40,100.00,180.00,4.00,0.00,30.12,M,0.43,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,LPPR 040800Z 18004KT 140V210 0700 R17/0375N FG VV001 13/13 Q1020
LPPR,2017-10-04 08:30,-8.6833,41.2333,55.40,55.40,100.00,200.00,3.00,0.00,30.15,M,1.55,M,SCT,BKN,M,M,100.00,300.00,M,M,BR,M,M,M,M,M,M,55.40,LPPR 040830Z 20003KT 160V240 2500 R17/1400U BR SCT001 BKN003 13/13 Q1021
LPPR,2017-10-04 09:00,-8.6833,41.2333,57.20,57.20,100.00,M,2.00,0.00,30.15,M,2.49,M,SCT,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,57.20,LPPR 040900Z VRB02KT 4000 BR SCT002 14/14 Q1021
LPPR,2017-10-04 09:30,-8.6833,41.2333,59.00,59.00,100.00,220.00,5.00,0.00,30.15,M,2.80,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 040930Z 22005KT 190V270 4500 BR BKN002 15/15 Q1021
LPPR,2017-10-04 10:00,-8.6833,41.2333,60.80,60.80,100.00,230.00,4.00,0.00,30.15,M,5.59,M,FEW,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,60.80,LPPR 041000Z 23004KT 190V280 9000 FEW002 16/16 Q1021
LPPR,2017-10-04 10:30,-8.6833,41.2333,62.60,59.00,88.00,210.00,5.00,0.00,30.15,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LPPR 041030Z 21005KT 170V250 9000 NSC 17/15 Q1021
LPPR,2017-10-04 11:00,-8.6833,41.2333,66.20,59.00,77.60,210.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPR 041100Z 21005KT 180V250 CAVOK 19/15 Q1021
LPPR,2017-10-04 11:30,-8.6833,41.2333,66.20,59.00,77.60,210.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPR 041130Z 21007KT 170V260 CAVOK 19/15 Q1021
LPPR,2017-10-04 12:00,-8.6833,41.2333,64.40,59.00,82.62,210.00,8.00,0.00,30.15,M,5.59,M,SCT,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPR 041200Z 21008KT 170V240 9000 SCT003 18/15 Q1021
LPPR,2017-10-04 12:30,-8.6833,41.2333,64.40,59.00,82.62,200.00,8.00,0.00,30.15,M,2.80,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,64.40,LPPR 041230Z 20008KT 4500 BR BKN002 18/15 Q1021
LPPR,2017-10-04 13:00,-8.6833,41.2333,62.60,59.00,88.00,210.00,7.00,0.00,30.15,M,5.59,M,SCT,SCT,M,M,200.00,400.00,M,M,VCFG,M,M,M,M,M,M,62.60,LPPR 041300Z 21007KT 170V240 9000 3000N VCFG SCT002 SCT004 17/15 Q1021
LPPR,2017-10-04 13:30,-8.6833,41.2333,60.80,59.00,93.79,190.00,7.00,0.00,30.15,M,4.97,M,BKN,M,M,M,200.00,M,M,M,VCFG,M,M,M,M,M,M,60.80,LPPR 041330Z 19007KT 160V240 8000 3500N VCFG BKN002 16/15 Q1021
LPPR,2017-10-04 14:00,-8.6833,41.2333,62.60,59.00,88.00,190.00,7.00,0.00,30.15,M,6.21,M,SCT,BKN,M,M,200.00,500.00,M,M,VCFG,M,M,M,M,M,M,62.60,LPPR 041400Z 19007KT 170V260 9999 4500NW VCFG SCT002 BKN005 17/15 Q1021
LPPR,2017-10-04 14:30,-8.6833,41.2333,62.60,59.00,88.00,190.00,8.00,0.00,30.15,M,5.59,M,SCT,BKN,M,M,200.00,500.00,M,M,VCFG,M,M,M,M,M,M,62.60,LPPR 041430Z 19008KT 9000 4300NW VCFG SCT002 BKN005 17/15 Q1021
LPPR,2017-10-04 15:00,-8.6833,41.2333,60.80,59.00,93.79,210.00,7.00,0.00,30.15,M,3.73,M,BKN,BKN,M,M,200.00,400.00,M,M,VCFG,M,M,M,M,M,M,60.80,LPPR 041500Z 21007KT 180V240 6000 2900NW VCFG BKN002 BKN004 16/15 Q1021
LPPR,2017-10-04 15:30,-8.6833,41.2333,60.80,59.00,93.79,210.00,6.00,0.00,30.15,M,2.30,M,BKN,BKN,M,M,200.00,400.00,M,M,BR VCFG,M,M,M,M,M,M,60.80,LPPR 041530Z 21006KT 190V250 3700 BR VCFG BKN002 BKN004 16/15 Q1021
LPPR,2017-10-04 16:00,-8.6833,41.2333,60.80,59.00,93.79,200.00,5.00,0.00,30.15,M,2.42,M,OVC,M,M,M,200.00,M,M,M,BR VCFG,M,M,M,M,M,M,60.80,LPPR 041600Z 20005KT 170V250 3900 BR VCFG OVC002 16/15 Q1021
LPPR,2017-10-04 16:30,-8.6833,41.2333,60.80,59.00,93.79,200.00,4.00,0.00,30.15,M,2.61,M,OVC,M,M,M,200.00,M,M,M,BR VCFG,M,M,M,M,M,M,60.80,LPPR 041630Z 20004KT 160V230 4200 BR VCFG OVC002 16/15 Q1021
LPPR,2017-10-04 17:00,-8.6833,41.2333,60.80,59.00,93.79,190.00,5.00,0.00,30.15,M,2.92,M,BKN,M,M,M,200.00,M,M,M,BR VCFG,M,M,M,M,M,M,60.80,LPPR 041700Z 19005KT 150V240 4700 BR VCFG BKN002 16/15 Q1021
LPPR,2017-10-04 17:30,-8.6833,41.2333,60.80,59.00,93.79,200.00,5.00,0.00,30.15,M,3.11,M,OVC,M,M,M,200.00,M,M,M,BR VCFG,M,M,M,M,M,M,60.80,LPPR 041730Z 20005KT 160V240 5000 2300S BR VCFG OVC002 16/15 Q1021
LPPR,2017-10-04 18:00,-8.6833,41.2333,59.00,59.00,100.00,170.00,5.00,0.00,30.15,M,0.87,M,BKN,BKN,M,M,100.00,400.00,M,M,BR PRFG,M,M,M,M,M,M,59.00,LPPR 041800Z 17005KT 140V200 1400 0800S R17/1500N BR PRFG BKN001 BKN004 15/15 Q1021
LPPR,2017-10-04 18:30,-8.6833,41.2333,59.00,59.00,100.00,210.00,6.00,0.00,30.15,M,0.75,M,BKN,OVC,M,M,100.00,400.00,M,M,BR PRFG,M,M,M,M,M,M,59.00,LPPR 041830Z 21006KT 1200 0500N R17/P2000 BR PRFG BKN001 OVC004 15/15 Q1021
LPPR,2017-10-04 19:00,-8.6833,41.2333,59.00,59.00,100.00,160.00,7.00,0.00,30.15,M,0.68,M,BKN,M,M,M,100.00,M,M,M,BR PRFG,M,M,M,M,M,M,59.00,LPPR 041900Z 16007KT 1100 0600S R17/1100D BR PRFG BKN001 15/15 Q1021
LPPR,2017-10-04 19:30,-8.6833,41.2333,59.00,59.00,100.00,160.00,6.00,0.00,30.18,M,0.56,M,VV ,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,59.00,LPPR 041930Z 16006KT 0900 0500S R17/1500U FG VV002 15/15 Q1022
LPPR,2017-10-04 20:00,-8.6833,41.2333,59.00,59.00,100.00,190.00,5.00,0.00,30.18,M,0.87,M,SCT,OVC,M,M,100.00,400.00,M,M,BR PRFG,M,M,M,M,M,M,59.00,LPPR 042000Z 19005KT 1400 0700N R17/1000U BR PRFG SCT001 OVC004 15/15 Q1022
LPPR,2017-10-04 20:30,-8.6833,41.2333,59.00,59.00,100.00,170.00,7.00,0.00,30.18,M,0.75,M,BKN,OVC,M,M,100.00,400.00,M,M,BR PRFG,M,M,M,M,M,M,59.00,LPPR 042030Z 17007KT 1200 0800S R17/1000U BR PRFG BKN001 OVC004 15/15 Q1022
LPPR,2017-10-04 21:00,-8.6833,41.2333,59.00,59.00,100.00,180.00,6.00,0.00,30.18,M,0.75,M,BKN,BKN,M,M,100.00,400.00,M,M,BR PRFG,M,M,M,M,M,M,59.00,LPPR 042100Z 18006KT 1200 0800N R17/1500N BR PRFG BKN001 BKN004 15/15 Q1022
LPPR,2017-10-04 21:30,-8.6833,41.2333,59.00,59.00,100.00,180.00,5.00,0.00,30.18,M,2.17,M,BKN,BKN,M,M,100.00,400.00,M,M,BR,M,M,M,M,M,M,59.00,LPPR 042130Z 18005KT 3500 BR BKN001 BKN004 15/15 Q1022
LPPR,2017-10-04 22:00,-8.6833,41.2333,59.00,59.00,100.00,170.00,6.00,0.00,30.18,M,2.30,M,BKN,BKN,M,M,100.00,300.00,M,M,BR VCFG,M,M,M,M,M,M,59.00,LPPR 042200Z 17006KT 3700 BR VCFG BKN001 BKN003 15/15 Q1022
LPPR,2017-10-04 22:30,-8.6833,41.2333,59.00,59.00,100.00,190.00,6.00,0.00,30.18,M,1.86,M,BKN,BKN,M,M,100.00,300.00,M,M,BR VCFG,M,M,M,M,M,M,59.00,LPPR 042230Z 19006KT 3000 BR VCFG BKN001 BKN003 15/15 Q1022
LPPR,2017-10-04 23:00,-8.6833,41.2333,59.00,59.00,100.00,190.00,6.00,0.00,30.18,M,1.86,M,BKN,BKN,M,M,100.00,300.00,M,M,BR VCFG,M,M,M,M,M,M,59.00,LPPR 042300Z 19006KT 3000 BR VCFG BKN001 BKN003 15/15 Q1022
LPPR,2017-10-04 23:30,-8.6833,41.2333,59.00,59.00,100.00,190.00,5.00,0.00,30.18,M,2.17,M,BKN,BKN,M,M,100.00,300.00,M,M,BR VCFG,M,M,M,M,M,M,59.00,LPPR 042330Z 19005KT 3500 BR VCFG BKN001 BKN003 15/15 Q1022
LPPR,2017-10-05 00:00,-8.6833,41.2333,59.00,59.00,100.00,170.00,5.00,0.00,30.18,M,2.49,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050000Z 17005KT 4000 BR OVC002 15/15 Q1022
LPPR,2017-10-05 00:30,-8.6833,41.2333,59.00,59.00,100.00,170.00,3.00,0.00,30.18,M,2.49,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050030Z 17003KT 4000 BR OVC002 15/15 Q1022
LPPR,2017-10-05 01:00,-8.6833,41.2333,59.00,59.00,100.00,160.00,4.00,0.00,30.15,M,2.49,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050100Z 16004KT 120V250 4000 BR OVC002 15/15 Q1021
LPPR,2017-10-05 01:30,-8.6833,41.2333,59.00,59.00,100.00,170.00,4.00,0.00,30.15,M,2.17,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050130Z 17004KT 130V200 3500 BR OVC002 15/15 Q1021
LPPR,2017-10-05 02:00,-8.6833,41.2333,59.00,59.00,100.00,M,2.00,0.00,30.15,M,2.17,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050200Z VRB02KT 3500 BR OVC002 15/15 Q1021
LPPR,2017-10-05 02:30,-8.6833,41.2333,59.00,59.00,100.00,190.00,3.00,0.00,30.15,M,1.86,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050230Z 19003KT 3000 BR OVC002 15/15 Q1021
LPPR,2017-10-05 03:00,-8.6833,41.2333,59.00,59.00,100.00,200.00,3.00,0.00,30.15,M,1.86,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050300Z 20003KT 3000 BR OVC002 15/15 Q1021
LPPR,2017-10-05 03:30,-8.6833,41.2333,59.00,59.00,100.00,M,1.00,0.00,30.15,M,2.17,M,BKN,BKN,M,M,100.00,300.00,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050330Z VRB01KT 3500 BR BKN001 BKN003 15/15 Q1021
LPPR,2017-10-05 04:00,-8.6833,41.2333,59.00,59.00,100.00,150.00,3.00,0.00,30.15,M,2.49,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050400Z 15003KT 110V180 4000 BR OVC002 15/15 Q1021
LPPR,2017-10-05 04:30,-8.6833,41.2333,59.00,59.00,100.00,160.00,4.00,0.00,30.15,M,2.98,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050430Z 16004KT 130V190 4800 BR OVC002 15/15 Q1021
LPPR,2017-10-05 05:00,-8.6833,41.2333,59.00,59.00,100.00,M,2.00,0.00,30.15,M,2.98,M,BKN,BKN,M,M,200.00,400.00,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050500Z VRB02KT 4800 BR BKN002 BKN004 15/15 Q1021
LPPR,2017-10-05 05:30,-8.6833,41.2333,59.00,59.00,100.00,0.00,0.00,0.00,30.15,M,2.80,M,BKN,BKN,M,M,200.00,400.00,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050530Z 00000KT 4500 BR BKN002 BKN004 15/15 Q1021
LPPR,2017-10-05 06:00,-8.6833,41.2333,59.00,59.00,100.00,0.00,0.00,0.00,30.15,M,2.80,M,BKN,BKN,M,M,200.00,400.00,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050600Z 00000KT 4500 BR BKN002 BKN004 15/15 Q1021
LPPR,2017-10-05 06:30,-8.6833,41.2333,59.00,59.00,100.00,100.00,4.00,0.00,30.18,M,2.49,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050630Z 10004KT 060V120 4000 BR OVC003 15/15 Q1022
LPPR,2017-10-05 07:00,-8.6833,41.2333,59.00,59.00,100.00,90.00,4.00,0.00,30.18,M,2.49,M,BKN,BKN,M,M,200.00,400.00,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050700Z 09004KT 4000 BR BKN002 BKN004 15/15 Q1022
LPPR,2017-10-05 07:30,-8.6833,41.2333,59.00,59.00,100.00,70.00,4.00,0.00,30.18,M,2.17,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050730Z 07004KT 040V150 3500 BR BKN002 15/15 Q1022
LPPR,2017-10-05 08:00,-8.6833,41.2333,59.00,59.00,100.00,M,2.00,0.00,30.18,M,2.49,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050800Z VRB02KT 4000 BR BKN002 15/15 Q1022
LPPR,2017-10-05 08:30,-8.6833,41.2333,59.00,59.00,100.00,M,2.00,0.00,30.21,M,2.80,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050830Z VRB02KT 4500 BR BKN002 15/15 Q1023
LPPR,2017-10-05 09:00,-8.6833,41.2333,59.00,59.00,100.00,M,2.00,0.00,30.21,M,2.80,M,BKN,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050900Z VRB02KT 4500 BR BKN003 15/15 Q1023
LPPR,2017-10-05 09:30,-8.6833,41.2333,59.00,59.00,100.00,260.00,3.00,0.00,30.21,M,2.49,M,BKN,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 050930Z 26003KT 220V290 4000 BR BKN003 15/15 Q1023
LPPR,2017-10-05 10:00,-8.6833,41.2333,60.80,59.00,93.79,270.00,3.00,0.00,30.21,M,3.11,M,BKN,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,60.80,LPPR 051000Z 27003KT 220V320 5000 BR BKN004 16/15 Q1023
LPPR,2017-10-05 10:30,-8.6833,41.2333,60.80,59.00,93.79,210.00,3.00,0.00,30.21,M,3.73,M,SCT,BKN,M,M,400.00,700.00,M,M,M,M,M,M,M,M,M,60.80,LPPR 051030Z 21003KT 180V260 6000 SCT004 BKN007 16/15 Q1023
LPPR,2017-10-05 11:00,-8.6833,41.2333,62.60,59.00,88.00,180.00,3.00,0.00,30.21,M,4.97,M,BKN,BKN,M,M,700.00,1100.00,M,M,M,M,M,M,M,M,M,62.60,LPPR 051100Z 18003KT 080V250 8000 BKN007 BKN011 17/15 Q1023
LPPR,2017-10-05 11:30,-8.6833,41.2333,62.60,59.00,88.00,M,3.00,0.00,30.21,M,4.97,M,SCT,BKN,M,M,700.00,1100.00,M,M,M,M,M,M,M,M,M,62.60,LPPR 051130Z VRB03KT 8000 SCT007 BKN011 17/15 Q1023
LPPR,2017-10-05 12:00,-8.6833,41.2333,66.20,59.00,77.60,300.00,5.00,0.00,30.21,M,5.59,M,FEW,BKN,M,M,800.00,1200.00,M,M,M,M,M,M,M,M,M,66.20,LPPR 051200Z 30005KT 260V020 9000 FEW008 BKN012 19/15 Q1023
LPPR,2017-10-05 12:30,-8.6833,41.2333,66.20,59.00,77.60,300.00,5.00,0.00,30.21,M,5.59,M,FEW,SCT,M,M,800.00,1200.00,M,M,M,M,M,M,M,M,M,66.20,LPPR 051230Z 30005KT 250V330 9000 FEW008 SCT012 19/15 Q1023
LPPR,2017-10-05 13:00,-8.6833,41.2333,64.40,59.00,82.62,280.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPR 051300Z 28004KT 210V330 9999 FEW008 18/15 Q1022
LPPR,2017-10-05 13:30,-8.6833,41.2333,66.20,59.00,77.60,280.00,5.00,0.00,30.18,M,6.21,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPR 051330Z 28005KT 240V330 9999 SCT013 19/15 Q1022
LPPR,2017-10-05 14:00,-8.6833,41.2333,64.40,59.00,82.62,280.00,6.00,0.00,30.18,M,5.59,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,64.40,LPPR 051400Z 28006KT 250V320 9000 SCT013 18/15 Q1022
LPPR,2017-10-05 14:30,-8.6833,41.2333,66.20,59.00,77.60,290.00,5.00,0.00,30.18,M,5.59,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,66.20,LPPR 051430Z 29005KT 260V330 9000 SCT013 19/15 Q1022
LPPR,2017-10-05 15:00,-8.6833,41.2333,66.20,59.00,77.60,310.00,6.00,0.00,30.15,M,3.11,M,FEW,M,M,M,1300.00,M,M,M,BR,M,M,M,M,M,M,66.20,LPPR 051500Z 31006KT 270V340 5000 BR FEW013 19/15 Q1021
LPPR,2017-10-05 15:30,-8.6833,41.2333,66.20,57.20,72.74,320.00,8.00,0.00,30.15,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPR 051530Z 32008KT 280V340 9000 NSC 19/14 Q1021
LPPR,2017-10-05 16:00,-8.6833,41.2333,66.20,57.20,72.74,310.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPPR 051600Z 31006KT 280V350 CAVOK 19/14 Q1021
LPPR,2017-10-05 16:30,-8.6833,41.2333,64.40,57.20,77.45,310.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LPPR 051630Z 31006KT 290V350 CAVOK 18/14 Q1021
LPPR,2017-10-05 17:00,-8.6833,41.2333,62.60,57.20,82.50,300.00,5.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LPPR 051700Z 30005KT 280V340 7000 NSC 17/14 Q1021
LPPR,2017-10-05 17:30,-8.6833,41.2333,62.60,57.20,82.50,320.00,4.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LPPR 051730Z 32004KT 7000 NSC 17/14 Q1021
LPPR,2017-10-05 18:00,-8.6833,41.2333,60.80,57.20,87.92,320.00,5.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPPR 051800Z 32005KT 7000 NSC 16/14 Q1021
LPPR,2017-10-05 18:30,-8.6833,41.2333,59.00,57.20,93.74,310.00,3.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,LPPR 051830Z 31003KT 5000 BR NSC 15/14 Q1021
LPPR,2017-10-05 19:00,-8.6833,41.2333,57.20,55.40,93.69,340.00,4.00,0.00,30.15,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LPPR 051900Z 34004KT 8000 NSC 14/13 Q1021
LPPR,2017-10-05 19:30,-8.6833,41.2333,57.20,55.40,93.69,350.00,4.00,0.00,30.15,M,4.35,M,SCT,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,57.20,LPPR 051930Z 35004KT 7000 SCT003 14/13 Q1021
LPPR,2017-10-05 20:00,-8.6833,41.2333,55.40,55.40,100.00,330.00,3.00,0.00,30.15,M,3.11,M,SCT,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,55.40,LPPR 052000Z 33003KT 5000 BR SCT003 13/13 Q1021
LPPR,2017-10-05 20:30,-8.6833,41.2333,53.60,53.60,100.00,290.00,2.00,0.00,30.15,M,2.61,M,FEW,SCT,M,M,100.00,300.00,M,M,BR MIFG,M,M,M,M,M,M,53.60,LPPR 052030Z 29002KT 4200 1000S BR MIFG FEW001 SCT003 12/12 Q1021
LPPR,2017-10-05 21:00,-8.6833,41.2333,53.60,53.60,100.00,350.00,3.00,0.00,30.15,M,0.19,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,53.60,LPPR 052100Z 35003KT 0300 R17/0300N FG VV001 12/12 Q1021
LPPR,2017-10-05 21:30,-8.6833,41.2333,53.60,53.60,100.00,350.00,3.00,0.00,30.15,M,0.19,M,VV ,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,53.60,LPPR 052130Z 35003KT 0300 R17/0325N FG VV001 12/12 Q1021
