#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-08-30 00:00:00+00:00 2018-01-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LPCS,2017-09-13 13:00,-9.3552,38.7250,80.60,59.00,47.79,10.00,11.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,81.11,LPCS 131300Z 01011KT 330V030 9999 FEW015 27/15 Q1021
LPCS,2017-09-13 13:30,-9.3552,38.7250,82.40,59.00,45.07,360.00,13.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,82.46,LPCS 131330Z 36013KT 9999 FEW012 28/15 Q1021
LPCS,2017-09-13 14:00,-9.3552,38.7250,80.60,59.00,47.79,350.00,14.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,81.11,LPCS 131400Z 35014KT 9999 FEW012 27/15 Q1021
LPCS,2017-09-13 14:30,-9.3552,38.7250,78.80,60.80,54.05,360.00,16.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,LPCS 131430Z 36016KT CAVOK 26/16 Q1021
LPCS,2017-09-13 15:00,-9.3552,38.7250,78.80,59.00,50.69,350.00,15.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,78.80,LPCS 131500Z 35015KT 9999 FEW014 26/15 Q1020
LPCS,2017-09-13 15:30,-9.3552,38.7250,77.00,59.00,53.80,340.00,17.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,77.00,LPCS 131530Z 34017KT 9999 FEW014 25/15 Q1020
LPCS,2017-09-13 16:00,-9.3552,38.7250,77.00,59.00,53.80,350.00,17.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,77.00,LPCS 131600Z 35017KT 9999 FEW014 25/15 Q1020
LPCS,2017-09-13 16:30,-9.3552,38.7250,75.20,59.00,57.12,350.00,20.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 131630Z 35020KT 9999 FEW014 24/15 Q1020
LPCS,2017-09-13 17:00,-9.3552,38.7250,73.40,59.00,60.67,350.00,20.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.40,LPCS 131700Z 35020KT 9999 FEW014 23/15 Q1020
LPCS,2017-09-13 17:30,-9.3552,38.7250,71.60,59.00,64.48,350.00,21.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,71.60,LPCS 131730Z 35021KT 9999 FEW012 22/15 Q1020
LPCS,2017-09-13 18:00,-9.3552,38.7250,69.80,59.00,68.55,350.00,22.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 131800Z 35022KT 9999 FEW012 21/15 Q1020
LPCS,2017-09-13 18:30,-9.3552,38.7250,68.00,59.00,72.92,360.00,20.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 131830Z 36020KT 9999 FEW012 20/15 Q1020
LPCS,2017-09-13 19:00,-9.3552,38.7250,68.00,59.00,72.92,360.00,21.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 131900Z 36021KT 9999 FEW012 20/15 Q1020
LPCS,2017-09-13 19:30,-9.3552,38.7250,66.20,59.00,77.60,360.00,22.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 131930Z 36022KT 9999 FEW012 19/15 Q1021
LPCS,2017-09-13 20:00,-9.3552,38.7250,66.20,59.00,77.60,360.00,22.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 132000Z 36022KT 9999 FEW012 19/15 Q1021
LPCS,2017-09-13 20:30,-9.3552,38.7250,66.20,60.80,82.74,360.00,23.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 132030Z 36023KT 9999 FEW012 19/16 Q1021
LPCS,2017-09-13 21:00,-9.3552,38.7250,64.40,60.80,88.09,360.00,23.00,0.00,30.15,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 132100Z 36023KT 9999 FEW006 18/16 Q1021
LPCS,2017-09-13 21:30,-9.3552,38.7250,64.40,60.80,88.09,360.00,22.00,0.00,30.15,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 132130Z 36022KT 9999 FEW006 18/16 Q1021
LPCS,2017-09-13 22:00,-9.3552,38.7250,64.40,60.80,88.09,10.00,20.00,0.00,30.15,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 132200Z 01020KT 9999 FEW006 18/16 Q1021
LPCS,2017-09-13 22:30,-9.3552,38.7250,64.40,59.00,82.62,10.00,19.00,0.00,30.15,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 132230Z 01019KT 9999 FEW006 18/15 Q1021
LPCS,2017-09-13 23:00,-9.3552,38.7250,64.40,59.00,82.62,10.00,20.00,0.00,30.15,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 132300Z 01020KT 9999 FEW006 18/15 Q1021
LPCS,2017-09-14 06:00,-9.3552,38.7250,64.40,60.80,88.09,360.00,13.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 140600Z 36013KT 9999 FEW012 18/16 Q1022
LPCS,2017-09-14 06:30,-9.3552,38.7250,64.40,59.00,82.62,360.00,12.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 140630Z 36012KT 9999 FEW012 18/15 Q1022
LPCS,2017-09-14 07:00,-9.3552,38.7250,64.40,60.80,88.09,360.00,9.00,0.00,30.18,M,6.21,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 140700Z 36009KT 320V040 9999 BKN016 18/16 Q1022
LPCS,2017-09-14 07:30,-9.3552,38.7250,66.20,59.00,77.60,10.00,12.00,0.00,30.18,M,6.21,M,SCT,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 140730Z 01012KT 340V040 9999 SCT016 19/15 Q1022
LPCS,2017-09-14 08:00,-9.3552,38.7250,66.20,59.00,77.60,360.00,16.00,0.00,30.18,M,6.21,M,SCT,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 140800Z 36016KT 9999 SCT016 19/15 Q1022
LPCS,2017-09-14 08:30,-9.3552,38.7250,68.00,59.00,72.92,360.00,16.00,0.00,30.18,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 140830Z 36016KT 330V040 9999 FEW018 20/15 Q1022
LPCS,2017-09-14 09:00,-9.3552,38.7250,69.80,59.00,68.55,360.00,18.00,0.00,30.21,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 140900Z 36018KT 9999 FEW018 21/15 Q1023
LPCS,2017-09-14 09:30,-9.3552,38.7250,69.80,60.80,73.09,360.00,18.00,0.00,30.21,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 140930Z 36018KT 9999 FEW019 21/16 Q1023
LPCS,2017-09-14 10:00,-9.3552,38.7250,69.80,59.00,68.55,360.00,16.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 141000Z 36016KT 9999 FEW020 21/15 Q1023
LPCS,2017-09-14 10:30,-9.3552,38.7250,71.60,60.80,68.75,360.00,19.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,71.60,LPCS 141030Z 36019KT 9999 FEW022 22/16 Q1023
LPCS,2017-09-14 11:00,-9.3552,38.7250,73.40,59.00,60.67,360.00,22.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,73.40,LPCS 141100Z 36022KT 9999 FEW022 23/15 Q1022
LPCS,2017-09-14 11:30,-9.3552,38.7250,75.20,60.80,60.90,10.00,18.00,0.00,30.18,M,6.21,28.00,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 141130Z 01018G28KT 9999 FEW022 24/16 Q1022
LPCS,2017-09-14 12:00,-9.3552,38.7250,77.00,60.80,57.36,360.00,16.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,77.00,LPCS 141200Z 36016KT 330V030 9999 FEW020 25/16 Q1022
LPCS,2017-09-14 12:30,-9.3552,38.7250,75.20,62.60,64.91,330.00,14.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 141230Z 33014KT 9999 FEW020 24/17 Q1022
LPCS,2017-09-14 13:00,-9.3552,38.7250,75.20,62.60,64.91,340.00,15.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 141300Z 34015KT 320V020 9999 FEW019 24/17 Q1021
LPCS,2017-09-14 13:30,-9.3552,38.7250,75.20,62.60,64.91,340.00,19.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 141330Z 34019KT 9999 FEW016 24/17 Q1021
LPCS,2017-09-14 14:00,-9.3552,38.7250,75.20,62.60,64.91,340.00,20.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 141400Z 34020KT 9999 FEW016 24/17 Q1020
LPCS,2017-09-14 14:30,-9.3552,38.7250,75.20,62.60,64.91,340.00,19.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,75.20,LPCS 141430Z 34019KT 9999 FEW015 24/17 Q1020
LPCS,2017-09-14 15:00,-9.3552,38.7250,73.40,60.80,64.69,330.00,18.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.40,LPCS 141500Z 33018KT 9999 FEW015 23/16 Q1020
LPCS,2017-09-14 15:30,-9.3552,38.7250,71.60,59.00,64.48,340.00,20.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,71.60,LPCS 141530Z 34020KT 9999 FEW016 22/15 Q1020
LPCS,2017-09-14 16:00,-9.3552,38.7250,71.60,57.20,60.44,350.00,26.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,71.60,LPCS 141600Z 35026KT 9999 FEW018 22/14 Q1019
LPCS,2017-09-14 16:30,-9.3552,38.7250,69.80,55.40,60.21,350.00,27.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 141630Z 35027KT 9999 FEW018 21/13 Q1019
LPCS,2017-09-14 17:00,-9.3552,38.7250,68.00,55.40,64.04,340.00,16.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 141700Z 34016KT 9999 FEW018 20/13 Q1019
LPCS,2017-09-14 17:30,-9.3552,38.7250,68.00,53.60,59.97,340.00,15.00,0.00,30.09,M,6.21,26.00,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 141730Z 34015G26KT 310V010 9999 FEW018 20/12 Q1019
LPCS,2017-09-14 18:00,-9.3552,38.7250,66.20,53.60,63.82,330.00,11.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 141800Z 33011KT 280V010 9999 FEW018 19/12 Q1019
LPCS,2017-09-14 18:30,-9.3552,38.7250,64.40,51.80,63.60,360.00,16.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 141830Z 36016KT 9999 FEW020 18/11 Q1019
LPCS,2017-09-14 19:00,-9.3552,38.7250,62.60,51.80,67.75,350.00,27.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 141900Z 35027KT 9999 FEW020 17/11 Q1018
LPCS,2017-09-14 19:30,-9.3552,38.7250,62.60,51.80,67.75,350.00,16.00,0.00,30.09,M,6.21,29.00,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 141930Z 35016G29KT 300V050 9999 FEW020 17/11 Q1019
LPCS,2017-09-14 20:00,-9.3552,38.7250,62.60,53.60,72.38,340.00,20.00,0.00,30.09,M,6.21,34.00,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 142000Z 34020G34KT 9999 FEW020 17/12 Q1019
LPCS,2017-09-15 06:00,-9.3552,38.7250,59.00,50.00,72.01,350.00,28.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPCS 150600Z 35028KT CAVOK 15/10 Q1018
LPCS,2017-09-15 06:30,-9.3552,38.7250,59.00,50.00,72.01,360.00,16.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPCS 150630Z 36016KT CAVOK 15/10 Q1018
LPCS,2017-09-15 07:00,-9.3552,38.7250,59.00,50.00,72.01,360.00,17.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPCS 150700Z 36017KT CAVOK 15/10 Q1018
LPCS,2017-09-15 07:30,-9.3552,38.7250,60.80,50.00,67.54,360.00,17.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 150730Z 36017KT CAVOK 16/10 Q1018
LPCS,2017-09-15 08:00,-9.3552,38.7250,60.80,48.20,63.15,360.00,25.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 150800Z 36025KT CAVOK 16/09 Q1018
LPCS,2017-09-15 08:30,-9.3552,38.7250,62.60,48.20,59.26,360.00,22.00,0.00,30.09,M,6.21,33.00,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 150830Z 36022G33KT 9999 FEW023 17/09 Q1019
LPCS,2017-09-15 09:00,-9.3552,38.7250,62.60,48.20,59.26,360.00,20.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 150900Z 36020KT 9999 FEW025 17/09 Q1019
LPCS,2017-09-15 09:30,-9.3552,38.7250,66.20,46.40,48.83,350.00,23.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 150930Z 35023KT 9999 FEW025 19/08 Q1019
LPCS,2017-09-15 10:00,-9.3552,38.7250,66.20,46.40,48.83,360.00,19.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 151000Z 36019KT CAVOK 19/08 Q1019
LPCS,2017-09-15 10:30,-9.3552,38.7250,68.00,44.60,42.85,360.00,21.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 151030Z 36021KT 9999 FEW022 20/07 Q1019
LPCS,2017-09-15 11:00,-9.3552,38.7250,68.00,46.40,45.88,360.00,20.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 151100Z 36020KT CAVOK 20/08 Q1019
LPCS,2017-09-15 11:30,-9.3552,38.7250,69.80,44.60,40.29,350.00,20.00,0.00,30.09,M,6.21,30.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 151130Z 35020G30KT 320V020 CAVOK 21/07 Q1019
LPCS,2017-09-15 12:00,-9.3552,38.7250,69.80,46.40,43.13,340.00,19.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 151200Z 34019KT 310V020 CAVOK 21/08 Q1019
LPCS,2017-09-15 12:30,-9.3552,38.7250,69.80,46.40,43.13,330.00,17.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 151230Z 33017KT CAVOK 21/08 Q1018
LPCS,2017-09-15 13:00,-9.3552,38.7250,69.80,44.60,40.29,340.00,19.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 151300Z 34019KT CAVOK 21/07 Q1018
LPCS,2017-09-15 13:30,-9.3552,38.7250,69.80,46.40,43.13,330.00,21.00,0.00,30.06,M,6.21,34.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 151330Z 33021G34KT CAVOK 21/08 Q1018
LPCS,2017-09-15 14:00,-9.3552,38.7250,68.00,46.40,45.88,330.00,23.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 151400Z 33023KT CAVOK 20/08 Q1018
LPCS,2017-09-15 14:30,-9.3552,38.7250,68.00,44.60,42.85,340.00,20.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 151430Z 34020KT CAVOK 20/07 Q1018
LPCS,2017-09-15 15:00,-9.3552,38.7250,66.20,44.60,45.60,330.00,22.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 151500Z 33022KT CAVOK 19/07 Q1018
LPCS,2017-09-15 15:30,-9.3552,38.7250,66.20,46.40,48.83,340.00,21.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 151530Z 34021KT CAVOK 19/08 Q1018
LPCS,2017-09-15 16:00,-9.3552,38.7250,66.20,46.40,48.83,340.00,23.00,0.00,30.03,M,6.21,34.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 151600Z 34023G34KT CAVOK 19/08 Q1017
LPCS,2017-09-15 16:30,-9.3552,38.7250,64.40,46.40,51.98,340.00,25.00,0.00,30.03,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 151630Z 34025KT 9999 FEW005 18/08 Q1017
LPCS,2017-09-15 17:00,-9.3552,38.7250,64.40,48.20,55.63,340.00,26.00,0.00,30.03,M,6.21,37.00,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 151700Z 34026G37KT 9999 FEW005 18/09 Q1017
LPCS,2017-09-15 17:30,-9.3552,38.7250,64.40,48.20,55.63,340.00,27.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 151730Z 34027KT 9999 FEW018 18/09 Q1017
LPCS,2017-09-15 18:00,-9.3552,38.7250,62.60,50.00,63.38,340.00,27.00,0.00,30.03,M,6.21,37.00,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 151800Z 34027G37KT 9999 FEW018 17/10 Q1017
LPCS,2017-09-15 18:30,-9.3552,38.7250,60.80,50.00,67.54,340.00,24.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 151830Z 34024KT 9999 FEW018 16/10 Q1017
LPCS,2017-09-15 19:00,-9.3552,38.7250,60.80,50.00,67.54,340.00,22.00,0.00,30.03,M,6.21,33.00,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 151900Z 34022G33KT 9999 FEW018 16/10 Q1017
LPCS,2017-09-15 19:30,-9.3552,38.7250,60.80,51.80,72.20,340.00,22.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 151930Z 34022KT CAVOK 16/11 Q1017
LPCS,2017-09-15 20:00,-9.3552,38.7250,60.80,50.00,67.54,340.00,25.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 152000Z 34025KT CAVOK 16/10 Q1017
LPCS,2017-09-15 20:30,-9.3552,38.7250,60.80,51.80,72.20,340.00,28.00,0.00,30.03,M,6.21,38.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 152030Z 34028G38KT CAVOK 16/11 Q1017
LPCS,2017-09-15 21:00,-9.3552,38.7250,59.00,50.00,72.01,340.00,26.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LPCS 152100Z 34026KT CAVOK 15/10 Q1017
LPCS,2017-09-16 06:00,-9.3552,38.7250,57.20,51.80,82.12,110.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,57.20,LPCS 160600Z 11006KT 040V160 9999 FEW017 14/11 Q1017
LPCS,2017-09-16 06:30,-9.3552,38.7250,57.20,51.80,82.12,50.00,5.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,57.20,LPCS 160630Z 05005KT 320V100 9999 FEW017 14/11 Q1017
LPCS,2017-09-16 07:00,-9.3552,38.7250,57.20,51.80,82.12,30.00,4.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,57.20,LPCS 160700Z 03004KT 340V110 9999 FEW017 14/11 Q1017
LPCS,2017-09-16 07:30,-9.3552,38.7250,57.20,51.80,82.12,M,4.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,57.20,LPCS 160730Z VRB04KT 9999 FEW017 14/11 Q1017
LPCS,2017-09-16 08:00,-9.3552,38.7250,60.80,51.80,72.20,40.00,4.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 160800Z 04004KT 340V090 9999 FEW020 16/11 Q1018
LPCS,2017-09-16 08:30,-9.3552,38.7250,60.80,50.00,67.54,360.00,13.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,60.80,LPCS 160830Z 36013KT 330V030 9999 FEW020 16/10 Q1018
LPCS,2017-09-16 09:00,-9.3552,38.7250,62.60,48.20,59.26,340.00,14.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,62.60,LPCS 160900Z 34014KT 9999 FEW020 17/09 Q1018
LPCS,2017-09-16 09:30,-9.3552,38.7250,64.40,48.20,55.63,350.00,13.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,LPCS 160930Z 35013KT 9999 FEW020 18/09 Q1018
LPCS,2017-09-16 10:00,-9.3552,38.7250,66.20,46.40,48.83,360.00,14.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 161000Z 36014KT 9999 FEW020 19/08 Q1018
LPCS,2017-09-16 10:30,-9.3552,38.7250,66.20,46.40,48.83,340.00,19.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 161030Z 34019KT CAVOK 19/08 Q1018
LPCS,2017-09-16 11:00,-9.3552,38.7250,66.20,46.40,48.83,350.00,20.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LPCS 161100Z 35020KT CAVOK 19/08 Q1018
LPCS,2017-09-16 11:30,-9.3552,38.7250,68.00,66.20,93.97,330.00,18.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161130Z 33018KT CAVOK 20/19 Q1018
LPCS,2017-09-16 12:00,-9.3552,38.7250,68.00,46.40,45.88,340.00,20.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161200Z 34020KT CAVOK 20/08 Q1018
LPCS,2017-09-16 12:30,-9.3552,38.7250,68.00,46.40,45.88,340.00,20.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161230Z 34020KT 9999 FEW020 20/08 Q1018
LPCS,2017-09-16 13:00,-9.3552,38.7250,68.00,48.20,49.10,340.00,18.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161300Z 34018KT 9999 FEW020 20/09 Q1018
LPCS,2017-09-16 13:30,-9.3552,38.7250,68.00,46.40,45.88,330.00,17.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161330Z 33017KT 9999 FEW020 20/08 Q1017
LPCS,2017-09-16 14:00,-9.3552,38.7250,68.00,46.40,45.88,330.00,16.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161400Z 33016KT 9999 FEW020 20/08 Q1017
LPCS,2017-09-16 14:30,-9.3552,38.7250,69.80,48.20,46.16,340.00,16.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 161430Z 34016KT 310V010 CAVOK 21/09 Q1017
LPCS,2017-09-16 15:00,-9.3552,38.7250,68.00,41.00,37.32,350.00,21.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161500Z 35021KT CAVOK 20/05 Q1017
LPCS,2017-09-16 15:30,-9.3552,38.7250,69.80,42.80,37.61,360.00,18.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 161530Z 36018KT 320V030 CAVOK 21/06 Q1017
LPCS,2017-09-16 16:00,-9.3552,38.7250,69.80,42.80,37.61,350.00,20.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,LPCS 161600Z 35020KT CAVOK 21/06 Q1017
LPCS,2017-09-16 16:30,-9.3552,38.7250,68.00,42.80,40.00,360.00,19.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,LPCS 161630Z 36019KT CAVOK 20/06 Q1017
